split,null,metric,value
156,independent_neuron_shift,path_length_similarity,0.4900137088977583
156,independent_neuron_shift,acceleration_direction_cosine,0.008145242242814491
156,independent_neuron_shift,zero_lag_correlation,0.43536851468087506
156,independent_neuron_shift,best_lag_correlation,0.5031596257344901
156,block_shuffle_16,position_correlation,0.2548335491766245
156,block_shuffle_16,position_cosine,0.315624996780447
156,block_shuffle_16,normalized_position_rmse,1.11596918437784
156,block_shuffle_16,velocity_direction_cosine,0.021662414519646338
156,block_shuffle_16,speed_profile_correlation,0.20880008117403862
156,block_shuffle_16,path_length_similarity,0.9277174075094252
156,block_shuffle_16,acceleration_direction_cosine,-0.008115332497062295
156,block_shuffle_16,zero_lag_correlation,0.27142567306261955
156,block_shuffle_16,best_lag_correlation,0.3329520518971476
157,condition_shuffle,position_correlation,-0.01536510608783748
157,condition_shuffle,position_cosine,-0.03852988755841775
157,condition_shuffle,normalized_position_rmse,1.4258606683406254
157,condition_shuffle,velocity_direction_cosine,-0.0026075228776658507
157,condition_shuffle,speed_profile_correlation,-0.08685538020859561
157,condition_shuffle,path_length_similarity,0.913454131080321
157,condition_shuffle,acceleration_direction_cosine,0.013085414726986834
157,condition_shuffle,zero_lag_correlation,0.0007234668500784615
157,condition_shuffle,best_lag_correlation,0.020487518965927598
157,circular_shift,position_correlation,0.1537212594491219
157,circular_shift,position_cosine,0.21226037839399783
157,circular_shift,normalized_position_rmse,1.299452742558624
157,circular_shift,velocity_direction_cosine,-0.056267411725661604
157,circular_shift,speed_profile_correlation,0.17703657700176914
157,circular_shift,path_length_similarity,0.9617951154328445
157,circular_shift,acceleration_direction_cosine,-0.06173246325900126
157,circular_shift,zero_lag_correlation,0.1672375819012506
157,circular_shift,best_lag_correlation,0.20193555963680745
157,time_reversal,position_correlation,0.18229231564026044
157,time_reversal,position_cosine,0.20248172406146242
157,time_reversal,normalized_position_rmse,1.2789209289812784
157,time_reversal,velocity_direction_cosine,0.08283761869594884
157,time_reversal,speed_profile_correlation,0.10094607021051272
157,time_reversal,path_length_similarity,0.9383505913068567
157,time_reversal,acceleration_direction_cosine,0.09421545978897733
157,time_reversal,zero_lag_correlation,0.1953090311199211
157,time_reversal,best_lag_correlation,0.20302025846435803
157,independent_neuron_shift,position_correlation,0.417738953614733
157,independent_neuron_shift,position_cosine,0.42618224530774046
157,independent_neuron_shift,normalized_position_rmse,0.9314401973970946
157,independent_neuron_shift,velocity_direction_cosine,0.04292753825511907
157,independent_neuron_shift,speed_profile_correlation,0.202089718894091
157,independent_neuron_shift,path_length_similarity,0.5034468753586409
157,independent_neuron_shift,acceleration_direction_cosine,0.006360053481509802
157,independent_neuron_shift,zero_lag_correlation,0.43361993977869
157,independent_neuron_shift,best_lag_correlation,0.44675907754395505
157,block_shuffle_16,position_correlation,0.17960416244599625
157,block_shuffle_16,position_cosine,0.24350531199782363
157,block_shuffle_16,normalized_position_rmse,1.250347286966598
157,block_shuffle_16,velocity_direction_cosine,-0.02933008127194089
157,block_shuffle_16,speed_profile_correlation,0.17644047616278
157,block_shuffle_16,path_length_similarity,0.9374159327750583
157,block_shuffle_16,acceleration_direction_cosine,-0.07753199489710051
157,block_shuffle_16,zero_lag_correlation,0.19349934714840458
157,block_shuffle_16,best_lag_correlation,0.19785096290519152
158,condition_shuffle,position_correlation,-0.0015830655209971567
158,condition_shuffle,position_cosine,0.0062595211236981165
158,condition_shuffle,normalized_position_rmse,1.499876585697705
158,condition_shuffle,velocity_direction_cosine,0.021581510929452208
158,condition_shuffle,speed_profile_correlation,-0.08921695214039638
158,condition_shuffle,path_length_similarity,0.8011318887703787
158,condition_shuffle,acceleration_direction_cosine,-0.02403717090599471
158,condition_shuffle,zero_lag_correlation,0.01684882089039982
158,condition_shuffle,best_lag_correlation,0.02341699525592129
158,circular_shift,position_correlation,0.0996746486445474
158,circular_shift,position_cosine,0.15829460513344887
158,circular_shift,normalized_position_rmse,1.4136184175981397
158,circular_shift,velocity_direction_cosine,0.0075343131255072
158,circular_shift,speed_profile_correlation,0.02009333776438236
158,circular_shift,path_length_similarity,0.889527418435774
158,circular_shift,acceleration_direction_cosine,0.038354744171609896
158,circular_shift,zero_lag_correlation,0.11644548288162414
158,circular_shift,best_lag_correlation,0.22014737073400206
158,time_reversal,position_correlation,0.19235964919617168
158,time_reversal,position_cosine,0.2036251625415697
158,time_reversal,normalized_position_rmse,1.3462523459593694
158,time_reversal,velocity_direction_cosine,0.07103899098410156
158,time_reversal,speed_profile_correlation,0.13782448458623875
158,time_reversal,path_length_similarity,0.9052662553532336
158,time_reversal,acceleration_direction_cosine,0.07957665232108925
158,time_reversal,zero_lag_correlation,0.2072739199116214
158,time_reversal,best_lag_correlation,0.21063486236663106
158,independent_neuron_shift,position_correlation,0.3708161340358934
158,independent_neuron_shift,position_cosine,0.395427984726055
158,independent_neuron_shift,normalized_position_rmse,0.9795447661817488
158,independent_neuron_shift,velocity_direction_cosine,0.01612385786749337
158,independent_neuron_shift,speed_profile_correlation,0.13232390000331573
158,independent_neuron_shift,path_length_similarity,0.5722599843544229
158,independent_neuron_shift,acceleration_direction_cosine,0.021549093538524994
158,independent_neuron_shift,zero_lag_correlation,0.3889565082201793
158,independent_neuron_shift,best_lag_correlation,0.3942003638498714
158,block_shuffle_16,position_correlation,0.21511183270294343
158,block_shuffle_16,position_cosine,0.28377919386235784
158,block_shuffle_16,normalized_position_rmse,1.2857278530635585
158,block_shuffle_16,velocity_direction_cosine,-0.00958515808544177
158,block_shuffle_16,speed_profile_correlation,0.17098811264920236
158,block_shuffle_16,path_length_similarity,0.8038805431286413
158,block_shuffle_16,acceleration_direction_cosine,-0.0014166585736751132
158,block_shuffle_16,zero_lag_correlation,0.23020691715649977
158,block_shuffle_16,best_lag_correlation,0.24556147867146663
159,condition_shuffle,position_correlation,-0.023917102032372857
159,condition_shuffle,position_cosine,-0.010005830445252873
159,condition_shuffle,normalized_position_rmse,1.509377844573003
159,condition_shuffle,velocity_direction_cosine,-0.015432991932196617
159,condition_shuffle,speed_profile_correlation,-0.21819456799844042
159,condition_shuffle,path_length_similarity,0.7845505916299247
159,condition_shuffle,acceleration_direction_cosine,-0.028781554978483056
159,condition_shuffle,zero_lag_correlation,-0.0058743307596491184
159,condition_shuffle,best_lag_correlation,0.015431619591076511
159,circular_shift,position_correlation,0.17982206311805243
159,circular_shift,position_cosine,0.22909650977249643
159,circular_shift,normalized_position_rmse,1.347300456998163
159,circular_shift,velocity_direction_cosine,0.022352695500130398
159,circular_shift,speed_profile_correlation,0.17704627186058525
159,circular_shift,path_length_similarity,0.9382615822135554
159,circular_shift,acceleration_direction_cosine,0.02076292362909198
159,circular_shift,zero_lag_correlation,0.194317686429415
159,circular_shift,best_lag_correlation,0.24015153689887977
159,time_reversal,position_correlation,0.17753114382815832
159,time_reversal,position_cosine,0.20497444157130423
159,time_reversal,normalized_position_rmse,1.3516500223772943
159,time_reversal,velocity_direction_cosine,0.06901802545557763
159,time_reversal,speed_profile_correlation,0.10708579382884276
159,time_reversal,path_length_similarity,0.9625263452181987
159,time_reversal,acceleration_direction_cosine,0.07178684333520813
159,time_reversal,zero_lag_correlation,0.1921164518167128
159,time_reversal,best_lag_correlation,0.1941780160084553
159,independent_neuron_shift,position_correlation,0.34749920487727437
159,independent_neuron_shift,position_cosine,0.3780870240027201
159,independent_neuron_shift,normalized_position_rmse,0.9989640224367328
159,independent_neuron_shift,velocity_direction_cosine,0.007028217729217511
159,independent_neuron_shift,speed_profile_correlation,0.2993161488164161
159,independent_neuron_shift,path_length_similarity,0.5335481815253389
159,independent_neuron_shift,acceleration_direction_cosine,-0.012747959209924874
159,independent_neuron_shift,zero_lag_correlation,0.3641573569809352
159,independent_neuron_shift,best_lag_correlation,0.3875671756503162
159,block_shuffle_16,position_correlation,0.176560400145817
159,block_shuffle_16,position_cosine,0.25459006238635934
159,block_shuffle_16,normalized_position_rmse,1.3096924189249053
159,block_shuffle_16,velocity_direction_cosine,0.013838121897554302
159,block_shuffle_16,speed_profile_correlation,0.3033580233660526
159,block_shuffle_16,path_length_similarity,0.806568321462627
159,block_shuffle_16,acceleration_direction_cosine,0.023738651441184814
159,block_shuffle_16,zero_lag_correlation,0.19174331410843426
159,block_shuffle_16,best_lag_correlation,0.21030702010336827
160,condition_shuffle,position_correlation,-0.08434208931910264
160,condition_shuffle,position_cosine,-0.0665184495599017
160,condition_shuffle,normalized_position_rmse,1.4954907442172087
160,condition_shuffle,velocity_direction_cosine,0.006548624827899212
160,condition_shuffle,speed_profile_correlation,-0.09292442659681506
160,condition_shuffle,path_length_similarity,0.844729644326914
160,condition_shuffle,acceleration_direction_cosine,0.0035323510933295606
160,condition_shuffle,zero_lag_correlation,-0.0658722925559421
160,condition_shuffle,best_lag_correlation,-0.032225353390417565
160,circular_shift,position_correlation,0.10625121236068868
160,circular_shift,position_cosine,0.1696914151706732
160,circular_shift,normalized_position_rmse,1.3541707446149904
160,circular_shift,velocity_direction_cosine,-0.06018833606602071
160,circular_shift,speed_profile_correlation,0.12122381069609256
160,circular_shift,path_length_similarity,0.9446101526662563
160,circular_shift,acceleration_direction_cosine,-0.036023297550947325
160,circular_shift,zero_lag_correlation,0.12147107647469822
160,circular_shift,best_lag_correlation,0.21747810113554666
160,time_reversal,position_correlation,0.2087560289099408
160,time_reversal,position_cosine,0.22200664674407367
160,time_reversal,normalized_position_rmse,1.2770360596262944
160,time_reversal,velocity_direction_cosine,0.0774922989738178
160,time_reversal,speed_profile_correlation,0.13351679828851673
160,time_reversal,path_length_similarity,0.9722688756701854
160,time_reversal,acceleration_direction_cosine,0.07191976910486243
160,time_reversal,zero_lag_correlation,0.2222407446651563
160,time_reversal,best_lag_correlation,0.22524586099795588
160,independent_neuron_shift,position_correlation,0.36865684770697316
160,independent_neuron_shift,position_cosine,0.3741758620060501
160,independent_neuron_shift,normalized_position_rmse,0.9689030337629151
160,independent_neuron_shift,velocity_direction_cosine,-0.020576790917325474
160,independent_neuron_shift,speed_profile_correlation,0.22482287126075517
160,independent_neuron_shift,path_length_similarity,0.5373175332799824
160,independent_neuron_shift,acceleration_direction_cosine,-0.0410654104075269
160,independent_neuron_shift,zero_lag_correlation,0.38578690559291795
160,independent_neuron_shift,best_lag_correlation,0.42421932531184386
160,block_shuffle_16,position_correlation,0.3219813806126229
160,block_shuffle_16,position_cosine,0.35015719201636836
160,block_shuffle_16,normalized_position_rmse,1.1430238653221267
160,block_shuffle_16,velocity_direction_cosine,0.07457417183681359
160,block_shuffle_16,speed_profile_correlation,0.19118244956780073
160,block_shuffle_16,path_length_similarity,0.8197229664494217
160,block_shuffle_16,acceleration_direction_cosine,0.06490773769263208
160,block_shuffle_16,zero_lag_correlation,0.3343833075743427
160,block_shuffle_16,best_lag_correlation,0.3369667265902933
161,condition_shuffle,position_correlation,-0.06838310569381922
161,condition_shuffle,position_cosine,-0.10928459069260017
161,condition_shuffle,normalized_position_rmse,1.3921453928969156
161,condition_shuffle,velocity_direction_cosine,-0.046691723288031395
161,condition_shuffle,speed_profile_correlation,-0.19427022690953236
161,condition_shuffle,path_length_similarity,0.9401343764576197
161,condition_shuffle,acceleration_direction_cosine,-0.049034895987886885
161,condition_shuffle,zero_lag_correlation,-0.050283536241061286
161,condition_shuffle,best_lag_correlation,-0.033548292611909884
161,circular_shift,position_correlation,0.1392724719455536
161,circular_shift,position_cosine,0.1551392677993656
161,circular_shift,normalized_position_rmse,1.2465503035310028
161,circular_shift,velocity_direction_cosine,-0.019003028997424135
161,circular_shift,speed_profile_correlation,0.152722723915637
161,circular_shift,path_length_similarity,0.9123754627069438
161,circular_shift,acceleration_direction_cosine,0.07251492236407683
161,circular_shift,zero_lag_correlation,0.1539672252533745
161,circular_shift,best_lag_correlation,0.19858000244192056
161,time_reversal,position_correlation,0.19360074144628797
161,time_reversal,position_cosine,0.19681779899018295
161,time_reversal,normalized_position_rmse,1.210283119643536
161,time_reversal,velocity_direction_cosine,0.0718553692490566
161,time_reversal,speed_profile_correlation,0.10678004113334302
161,time_reversal,path_length_similarity,0.9045588186847814
161,time_reversal,acceleration_direction_cosine,0.07446140423269014
161,time_reversal,zero_lag_correlation,0.20734442604268505
161,time_reversal,best_lag_correlation,0.21138848235558697
161,independent_neuron_shift,position_correlation,0.3637808432042734
161,independent_neuron_shift,position_cosine,0.37873278158295337
161,independent_neuron_shift,normalized_position_rmse,0.9542265624558494
161,independent_neuron_shift,velocity_direction_cosine,-0.055301941886679695
161,independent_neuron_shift,speed_profile_correlation,0.25416035927398783
161,independent_neuron_shift,path_length_similarity,0.4691082889519063
161,independent_neuron_shift,acceleration_direction_cosine,-0.026955928758172994
161,independent_neuron_shift,zero_lag_correlation,0.38010218507254134
161,independent_neuron_shift,best_lag_correlation,0.42137558499837147
161,block_shuffle_16,position_correlation,0.2084614808989449
161,block_shuffle_16,position_cosine,0.2677634145014341
161,block_shuffle_16,normalized_position_rmse,1.1727671123812407
161,block_shuffle_16,velocity_direction_cosine,0.02720508005225405
161,block_shuffle_16,speed_profile_correlation,0.21808381047335917
161,block_shuffle_16,path_length_similarity,0.9257600307292478
161,block_shuffle_16,acceleration_direction_cosine,0.06830759027936342
161,block_shuffle_16,zero_lag_correlation,0.22244243935014488
161,block_shuffle_16,best_lag_correlation,0.3077791480904001
162,condition_shuffle,position_correlation,-0.031163051588088388
162,condition_shuffle,position_cosine,-0.0408252308519507
162,condition_shuffle,normalized_position_rmse,1.4120613767262413
162,condition_shuffle,velocity_direction_cosine,-0.015807299945589232
162,condition_shuffle,speed_profile_correlation,-0.047516661513466646
162,condition_shuffle,path_length_similarity,0.9083410575380495
162,condition_shuffle,acceleration_direction_cosine,-0.03838942987366473
162,condition_shuffle,zero_lag_correlation,-0.01238418896119171
162,condition_shuffle,best_lag_correlation,-0.012308451852976335
162,circular_shift,position_correlation,0.06491917300710741
162,circular_shift,position_cosine,0.10548647745418449
162,circular_shift,normalized_position_rmse,1.341237330305554
162,circular_shift,velocity_direction_cosine,-0.007927958240908356
162,circular_shift,speed_profile_correlation,0.028657535331793094
162,circular_shift,path_length_similarity,0.9994684369357514
162,circular_shift,acceleration_direction_cosine,0.025509278100478688
162,circular_shift,zero_lag_correlation,0.08206240970709956
162,circular_shift,best_lag_correlation,0.13921210927220043
162,time_reversal,position_correlation,0.2069536501027428
162,time_reversal,position_cosine,0.2340091144441945
162,time_reversal,normalized_position_rmse,1.2375847512894822
162,time_reversal,velocity_direction_cosine,0.09493401919517493
162,time_reversal,speed_profile_correlation,0.14195919552292727
162,time_reversal,path_length_similarity,0.9723080686648816
162,time_reversal,acceleration_direction_cosine,0.09533352105942633
162,time_reversal,zero_lag_correlation,0.22142546331054214
162,time_reversal,best_lag_correlation,0.23482768883345737
162,independent_neuron_shift,position_correlation,0.32641363359462233
162,independent_neuron_shift,position_cosine,0.3679853378120671
162,independent_neuron_shift,normalized_position_rmse,0.9838979537649218
162,independent_neuron_shift,velocity_direction_cosine,-0.04595752500542023
162,independent_neuron_shift,speed_profile_correlation,0.21962343040362048
162,independent_neuron_shift,path_length_similarity,0.4833170122855883
162,independent_neuron_shift,acceleration_direction_cosine,-0.038311652302360326
162,independent_neuron_shift,zero_lag_correlation,0.34439409973314794
162,independent_neuron_shift,best_lag_correlation,0.40435063563068174
162,block_shuffle_16,position_correlation,0.1433163537922503
162,block_shuffle_16,position_cosine,0.2081070705983784
162,block_shuffle_16,normalized_position_rmse,1.2508465784995155
162,block_shuffle_16,velocity_direction_cosine,-0.002561154681228195
162,block_shuffle_16,speed_profile_correlation,0.08709099333317404
162,block_shuffle_16,path_length_similarity,0.8868708882844634
162,block_shuffle_16,acceleration_direction_cosine,-0.002674349726454425
162,block_shuffle_16,zero_lag_correlation,0.1597436232630273
162,block_shuffle_16,best_lag_correlation,0.21694790322380633
163,condition_shuffle,position_correlation,-0.044932953170925834
163,condition_shuffle,position_cosine,-0.054376228861120667
163,condition_shuffle,normalized_position_rmse,1.5505864026948855
163,condition_shuffle,velocity_direction_cosine,0.053027983583318734
163,condition_shuffle,speed_profile_correlation,0.06969152629618554
163,condition_shuffle,path_length_similarity,0.8358797614029818
163,condition_shuffle,acceleration_direction_cosine,0.08477447129392716
163,condition_shuffle,zero_lag_correlation,-0.02634431627057998
163,condition_shuffle,best_lag_correlation,-0.02587387064214476
163,circular_shift,position_correlation,0.07748278421296814
163,circular_shift,position_cosine,0.1239203104385241
163,circular_shift,normalized_position_rmse,1.4523697666160664
163,circular_shift,velocity_direction_cosine,-0.0939047667035822
163,circular_shift,speed_profile_correlation,0.2462510126537757
163,circular_shift,path_length_similarity,0.8611629061184498
163,circular_shift,acceleration_direction_cosine,-0.02011209323907436
163,circular_shift,zero_lag_correlation,0.09403475719657314
163,circular_shift,best_lag_correlation,0.23280461299120034
163,time_reversal,position_correlation,0.19475792936592856
163,time_reversal,position_cosine,0.2158109527780496
163,time_reversal,normalized_position_rmse,1.3627294201153504
163,time_reversal,velocity_direction_cosine,0.06606589191328033
163,time_reversal,speed_profile_correlation,0.14770920994561956
163,time_reversal,path_length_similarity,0.8830902033271633
163,time_reversal,acceleration_direction_cosine,0.05174273316004254
163,time_reversal,zero_lag_correlation,0.20937022837981095
163,time_reversal,best_lag_correlation,0.21705808222587264
163,independent_neuron_shift,position_correlation,0.36028867462878383
163,independent_neuron_shift,position_cosine,0.39049955672706027
163,independent_neuron_shift,normalized_position_rmse,1.0025916501046157
163,independent_neuron_shift,velocity_direction_cosine,-0.00444795522909489
163,independent_neuron_shift,speed_profile_correlation,0.28828244819756205
163,independent_neuron_shift,path_length_similarity,0.60934752238207
163,independent_neuron_shift,acceleration_direction_cosine,0.04174583003252132
163,independent_neuron_shift,zero_lag_correlation,0.375979771567952
163,independent_neuron_shift,best_lag_correlation,0.3973733646074046
163,block_shuffle_16,position_correlation,0.2970941049993105
163,block_shuffle_16,position_cosine,0.3343528061177975
163,block_shuffle_16,normalized_position_rmse,1.2299587577705684
163,block_shuffle_16,velocity_direction_cosine,0.05436954905327545
163,block_shuffle_16,speed_profile_correlation,0.22440161194612104
163,block_shuffle_16,path_length_similarity,0.7760481751478985
163,block_shuffle_16,acceleration_direction_cosine,0.01091918408666331
163,block_shuffle_16,zero_lag_correlation,0.31048795551616853
163,block_shuffle_16,best_lag_correlation,0.31609308507099254
164,condition_shuffle,position_correlation,-0.17154649511787057
164,condition_shuffle,position_cosine,-0.1590594649626651
164,condition_shuffle,normalized_position_rmse,1.5252154808427445
164,condition_shuffle,velocity_direction_cosine,0.1018619033776682
164,condition_shuffle,speed_profile_correlation,-0.06826586097945378
164,condition_shuffle,path_length_similarity,0.8580880097135225
164,condition_shuffle,acceleration_direction_cosine,0.1538051438799938
164,condition_shuffle,zero_lag_correlation,-0.14836950220294387
164,condition_shuffle,best_lag_correlation,-0.1394394676327643
164,circular_shift,position_correlation,0.16141066690771733
164,circular_shift,position_cosine,0.2639624475865847
164,circular_shift,normalized_position_rmse,1.2827142609033928
164,circular_shift,velocity_direction_cosine,0.07612433863310161
164,circular_shift,speed_profile_correlation,0.07663964948037458
164,circular_shift,path_length_similarity,0.9911296553937152
164,circular_shift,acceleration_direction_cosine,0.030143254072493967
164,circular_shift,zero_lag_correlation,0.17847267060653382
164,circular_shift,best_lag_correlation,0.18941775421637297
164,time_reversal,position_correlation,0.1872852491352378
164,time_reversal,position_cosine,0.19499398936999857
164,time_reversal,normalized_position_rmse,1.2691708897391474
164,time_reversal,velocity_direction_cosine,0.05941844003820439
164,time_reversal,speed_profile_correlation,0.1469092214702681
164,time_reversal,path_length_similarity,0.9984718711264394
164,time_reversal,acceleration_direction_cosine,0.0666970280529916
164,time_reversal,zero_lag_correlation,0.20346959832017958
164,time_reversal,best_lag_correlation,0.21425509673043328
164,independent_neuron_shift,position_correlation,0.3689440851088359
164,independent_neuron_shift,position_cosine,0.3709033593255416
164,independent_neuron_shift,normalized_position_rmse,0.9554041336371242
164,independent_neuron_shift,velocity_direction_cosine,0.020047023072157527
164,independent_neuron_shift,speed_profile_correlation,0.2322205882588121
164,independent_neuron_shift,path_length_similarity,0.504872006508696
164,independent_neuron_shift,acceleration_direction_cosine,0.0035547391424148892
164,independent_neuron_shift,zero_lag_correlation,0.3920310787719229
164,independent_neuron_shift,best_lag_correlation,0.4246131693132295
164,block_shuffle_16,position_correlation,0.13714154776884846
164,block_shuffle_16,position_cosine,0.22906516220187131
164,block_shuffle_16,normalized_position_rmse,1.2771916500508034
164,block_shuffle_16,velocity_direction_cosine,-0.057999452129302895
164,block_shuffle_16,speed_profile_correlation,0.17163165021810692
164,block_shuffle_16,path_length_similarity,0.8804394744502619
164,block_shuffle_16,acceleration_direction_cosine,-0.07965698100602993
164,block_shuffle_16,zero_lag_correlation,0.1550495521614364
164,block_shuffle_16,best_lag_correlation,0.23804358695552064
165,condition_shuffle,position_correlation,-0.10406719656834208
165,condition_shuffle,position_cosine,-0.12789909342850758
165,condition_shuffle,normalized_position_rmse,1.5214036549471432
165,condition_shuffle,velocity_direction_cosine,0.04384256094093529
165,condition_shuffle,speed_profile_correlation,-0.07760384063233394
165,condition_shuffle,path_length_similarity,0.7509055960980515
165,condition_shuffle,acceleration_direction_cosine,0.05092107008054393
165,condition_shuffle,zero_lag_correlation,-0.0857410344709736
165,condition_shuffle,best_lag_correlation,-0.08246967271669729
165,circular_shift,position_correlation,0.08811776602667211
165,circular_shift,position_cosine,0.13499418868528112
165,circular_shift,normalized_position_rmse,1.37839167159689
165,circular_shift,velocity_direction_cosine,0.08392216982810642
165,circular_shift,speed_profile_correlation,0.11950736111900838
165,circular_shift,path_length_similarity,0.8631408288890295
165,circular_shift,acceleration_direction_cosine,0.09975045883481129
165,circular_shift,zero_lag_correlation,0.103515839684957
165,circular_shift,best_lag_correlation,0.12202543774691625
165,time_reversal,position_correlation,0.17338536969276083
165,time_reversal,position_cosine,0.18562574742506968
165,time_reversal,normalized_position_rmse,1.315716493689877
165,time_reversal,velocity_direction_cosine,0.06224069035195144
165,time_reversal,speed_profile_correlation,0.10540944379968356
165,time_reversal,path_length_similarity,0.8738323235092619
165,time_reversal,acceleration_direction_cosine,0.07518849087679166
165,time_reversal,zero_lag_correlation,0.18720447640756008
165,time_reversal,best_lag_correlation,0.20357420891021386
165,independent_neuron_shift,position_correlation,0.3242113057326148
165,independent_neuron_shift,position_cosine,0.37038229058136457
165,independent_neuron_shift,normalized_position_rmse,0.9985228173767579
165,independent_neuron_shift,velocity_direction_cosine,0.022180448743011658
165,independent_neuron_shift,speed_profile_correlation,0.22094685276551151
165,independent_neuron_shift,path_length_similarity,0.5900766907945835
165,independent_neuron_shift,acceleration_direction_cosine,0.00786947238045227
165,independent_neuron_shift,zero_lag_correlation,0.3399035424965189
165,independent_neuron_shift,best_lag_correlation,0.3965466104894982
165,block_shuffle_16,position_correlation,0.1521812157420721
165,block_shuffle_16,position_cosine,0.2070381895885464
165,block_shuffle_16,normalized_position_rmse,1.2996829661631417
165,block_shuffle_16,velocity_direction_cosine,-0.0632875528992615
165,block_shuffle_16,speed_profile_correlation,0.2192413848905673
165,block_shuffle_16,path_length_similarity,0.7812997925507849
165,block_shuffle_16,acceleration_direction_cosine,-0.08908281401163481
165,block_shuffle_16,zero_lag_correlation,0.1670756230086219
165,block_shuffle_16,best_lag_correlation,0.257474967186916
166,condition_shuffle,position_correlation,0.0766778759608345
166,condition_shuffle,position_cosine,0.08547496025931794
166,condition_shuffle,normalized_position_rmse,1.3722478325652587
166,condition_shuffle,velocity_direction_cosine,0.042309754645249956
166,condition_shuffle,speed_profile_correlation,-0.011509807587191638
166,condition_shuffle,path_length_similarity,0.7942309172544936
166,condition_shuffle,acceleration_direction_cosine,0.012943575990308246
166,condition_shuffle,zero_lag_correlation,0.09448854271021125
166,condition_shuffle,best_lag_correlation,0.10777570158065693
166,circular_shift,position_correlation,0.10329561822409905
166,circular_shift,position_cosine,0.13333247467602888
166,circular_shift,normalized_position_rmse,1.3477098638520921
166,circular_shift,velocity_direction_cosine,-0.06506177191739536
166,circular_shift,speed_profile_correlation,0.08715423825851276
166,circular_shift,path_length_similarity,0.8880086973438245
166,circular_shift,acceleration_direction_cosine,-0.03183445519672883
166,circular_shift,zero_lag_correlation,0.12072545372606164
166,circular_shift,best_lag_correlation,0.20346716372586587
166,time_reversal,position_correlation,0.19169469683075135
166,time_reversal,position_cosine,0.20529610223502512
166,time_reversal,normalized_position_rmse,1.283853394216539
166,time_reversal,velocity_direction_cosine,0.07782476522251544
166,time_reversal,speed_profile_correlation,0.10328590774589697
166,time_reversal,path_length_similarity,0.9018838346923366
166,time_reversal,acceleration_direction_cosine,0.08598331827107863
166,time_reversal,zero_lag_correlation,0.20736400838110586
166,time_reversal,best_lag_correlation,0.21195196034916058
166,independent_neuron_shift,position_correlation,0.36213401228227227
166,independent_neuron_shift,position_cosine,0.39170341124522867
166,independent_neuron_shift,normalized_position_rmse,0.96918617333399
166,independent_neuron_shift,velocity_direction_cosine,0.005500134708770234
166,independent_neuron_shift,speed_profile_correlation,0.20386832302998523
166,independent_neuron_shift,path_length_similarity,0.5472518075785915
166,independent_neuron_shift,acceleration_direction_cosine,-0.053953631178107433
166,independent_neuron_shift,zero_lag_correlation,0.3789436447741792
166,independent_neuron_shift,best_lag_correlation,0.3970888555731115
166,block_shuffle_16,position_correlation,0.2444064788270669
166,block_shuffle_16,position_cosine,0.2888321199337732
166,block_shuffle_16,normalized_position_rmse,1.211274888792014
166,block_shuffle_16,velocity_direction_cosine,0.03344034203941466
166,block_shuffle_16,speed_profile_correlation,0.22437825619786497
166,block_shuffle_16,path_length_similarity,0.758950344641573
166,block_shuffle_16,acceleration_direction_cosine,0.05195597538787479
166,block_shuffle_16,zero_lag_correlation,0.2594542598022042
166,block_shuffle_16,best_lag_correlation,0.2649790894319499
167,condition_shuffle,position_correlation,-0.14604360921567586
167,condition_shuffle,position_cosine,-0.09118475219512
167,condition_shuffle,normalized_position_rmse,1.4695270381398975
167,condition_shuffle,velocity_direction_cosine,0.02029629313918206
167,condition_shuffle,speed_profile_correlation,0.08216886298791781
167,condition_shuffle,path_length_similarity,0.9971967709566828
167,condition_shuffle,acceleration_direction_cosine,0.0894062760800792
167,condition_shuffle,zero_lag_correlation,-0.12888041445138565
167,condition_shuffle,best_lag_correlation,-0.09672450175597046
167,circular_shift,position_correlation,0.2616682756018139
167,circular_shift,position_cosine,0.29502726047302286
167,circular_shift,normalized_position_rmse,1.1774739240349337
167,circular_shift,velocity_direction_cosine,0.05724138020563898
167,circular_shift,speed_profile_correlation,0.20964239913258542
167,circular_shift,path_length_similarity,0.9914983283099783
167,circular_shift,acceleration_direction_cosine,0.029665836790813135
167,circular_shift,zero_lag_correlation,0.27288839298149686
167,circular_shift,best_lag_correlation,0.28169797309270395
167,time_reversal,position_correlation,0.1970696869052494
167,time_reversal,position_cosine,0.20116903232869318
167,time_reversal,normalized_position_rmse,1.2296788104483012
167,time_reversal,velocity_direction_cosine,0.0791365243444943
167,time_reversal,speed_profile_correlation,0.12450869461692324
167,time_reversal,path_length_similarity,0.9524040282452081
167,time_reversal,acceleration_direction_cosine,0.06231315248517752
167,time_reversal,zero_lag_correlation,0.2092054762928066
167,time_reversal,best_lag_correlation,0.21348927878949048
167,independent_neuron_shift,position_correlation,0.34480754993261264
167,independent_neuron_shift,position_cosine,0.3530903560013691
167,independent_neuron_shift,normalized_position_rmse,0.9647448700613099
167,independent_neuron_shift,velocity_direction_cosine,-0.015816134841396243
167,independent_neuron_shift,speed_profile_correlation,0.3771717448137596
167,independent_neuron_shift,path_length_similarity,0.5103505639705902
167,independent_neuron_shift,acceleration_direction_cosine,0.015690339868584226
167,independent_neuron_shift,zero_lag_correlation,0.3608481526978202
