split,metric,value
42,normalized_position_rmse,0.5960056495281578
42,velocity_direction_cosine,0.6271682453179512
42,speed_profile_correlation,0.724603740495689
42,path_length_similarity,0.9022961191528609
42,acceleration_direction_cosine,0.5819816289270916
42,zero_lag_correlation,0.8492454080254406
42,best_lag_correlation,0.8492454080254406
43,position_correlation,0.8654940082903231
43,position_cosine,0.8659152035131737
43,normalized_position_rmse,0.5249984920474697
43,velocity_direction_cosine,0.6655743336693319
43,speed_profile_correlation,0.7402582046520653
43,path_length_similarity,0.9440528731579161
43,acceleration_direction_cosine,0.604013597977478
43,zero_lag_correlation,0.8679421093652329
43,best_lag_correlation,0.8679421093652329
44,position_correlation,0.876675734253806
44,position_cosine,0.8500713447030053
44,normalized_position_rmse,0.5249126000315478
44,velocity_direction_cosine,0.6724634713545291
44,speed_profile_correlation,0.7704744448602602
44,path_length_similarity,0.9752126251633834
44,acceleration_direction_cosine,0.6051993279836823
44,zero_lag_correlation,0.8795477745482345
44,best_lag_correlation,0.8795477745482345
45,position_correlation,0.85988298518391
45,position_cosine,0.840535491712147
45,normalized_position_rmse,0.5899425318880831
45,velocity_direction_cosine,0.674330022076929
45,speed_profile_correlation,0.7593341495408814
45,path_length_similarity,0.8830487644860885
45,acceleration_direction_cosine,0.6280548753698856
45,zero_lag_correlation,0.8643450125902679
45,best_lag_correlation,0.8643450125902679
46,position_correlation,0.8591373027332005
46,position_cosine,0.8372976466265074
46,normalized_position_rmse,0.530359454205843
46,velocity_direction_cosine,0.6394786971503381
46,speed_profile_correlation,0.7297153861242234
46,path_length_similarity,0.86633650063307
46,acceleration_direction_cosine,0.5833155165294535
46,zero_lag_correlation,0.862989412942446
46,best_lag_correlation,0.862989412942446
47,position_correlation,0.8330414212246668
47,position_cosine,0.8510607490590688
47,normalized_position_rmse,0.5863475506607736
47,velocity_direction_cosine,0.6545975087619228
47,speed_profile_correlation,0.6651245885512991
47,path_length_similarity,0.9497216232605479
47,acceleration_direction_cosine,0.611631714529914
47,zero_lag_correlation,0.836226653855508
47,best_lag_correlation,0.836226653855508
48,position_correlation,0.8302239558426648
48,position_cosine,0.8326128573331019
48,normalized_position_rmse,0.604139418894729
48,velocity_direction_cosine,0.6641555741304821
