split,metric,value
42,normalized_position_rmse,0.5208658613026619
42,velocity_direction_cosine,0.7011017126581922
42,speed_profile_correlation,0.7943841558180739
42,path_length_similarity,0.9669074246353292
42,acceleration_direction_cosine,0.6590641477054024
42,zero_lag_correlation,0.8643514138674083
42,best_lag_correlation,0.8643514138674083
43,position_correlation,0.8610186882692678
43,position_cosine,0.8496656228252011
43,normalized_position_rmse,0.5288850089825936
43,velocity_direction_cosine,0.6220733736504805
43,speed_profile_correlation,0.7306386211217057
43,path_length_similarity,0.8890955127271972
43,acceleration_direction_cosine,0.5641977269051018
43,zero_lag_correlation,0.8635686243074742
43,best_lag_correlation,0.8635686243074742
44,position_correlation,0.8191515417849606
44,position_cosine,0.8119340283655068
44,normalized_position_rmse,0.7276496332705465
44,velocity_direction_cosine,0.6355711245943282
44,speed_profile_correlation,0.6978056476218227
44,path_length_similarity,0.8201607088215024
44,acceleration_direction_cosine,0.5928981291914593
44,zero_lag_correlation,0.8250086485136913
44,best_lag_correlation,0.8250086485136913
45,position_correlation,0.850101843107824
45,position_cosine,0.8322995263351295
45,normalized_position_rmse,0.5796526363838009
45,velocity_direction_cosine,0.6838050503056259
45,speed_profile_correlation,0.7364398466802513
45,path_length_similarity,0.9038805273560082
45,acceleration_direction_cosine,0.6239275471580648
45,zero_lag_correlation,0.8536680354097568
45,best_lag_correlation,0.8536680354097568
46,position_correlation,0.8310606261779014
46,position_cosine,0.8152117556242062
46,normalized_position_rmse,0.6138016084946833
46,velocity_direction_cosine,0.6634887157148415
46,speed_profile_correlation,0.6923609141813413
46,path_length_similarity,0.9246352775367085
46,acceleration_direction_cosine,0.6174173273511594
46,zero_lag_correlation,0.834788146466796
46,best_lag_correlation,0.834788146466796
47,position_correlation,0.8541433628924591
47,position_cosine,0.8358951260849431
47,normalized_position_rmse,0.5402709263369461
47,velocity_direction_cosine,0.6675874339878863
47,speed_profile_correlation,0.7703178985409941
47,path_length_similarity,0.9701087505608842
47,acceleration_direction_cosine,0.6130447510333569
47,zero_lag_correlation,0.8570108890088672
47,best_lag_correlation,0.8570108890088672
48,position_correlation,0.8631348005000363
48,position_cosine,0.8493183243101172
48,normalized_position_rmse,0.5190104652456998
48,velocity_direction_cosine,0.6651437347800903
48,speed_profile_correlation,0.7383401620393687
48,path_length_similarity,0.9848171073531934
48,acceleration_direction_cosine,0.6013215702211065
48,zero_lag_correlation,0.8653650990117552
48,best_lag_correlation,0.8653650990117552
49,position_correlation,0.8725278124380882
49,position_cosine,0.8454095697087246
49,normalized_position_rmse,0.5206063687846736
49,velocity_direction_cosine,0.6570090254946116
49,speed_profile_correlation,0.7189856335770676
49,path_length_similarity,0.9486396498631383
49,acceleration_direction_cosine,0.6238018103517344
49,zero_lag_correlation,0.8749384070408989
49,best_lag_correlation,0.8749384070408989
50,position_correlation,0.847166876981748
50,position_cosine,0.8488943487168942
50,normalized_position_rmse,0.6099491583850872
50,velocity_direction_cosine,0.6513757708831283
50,speed_profile_correlation,0.733806011527685
50,path_length_similarity,0.9075988655406727
50,acceleration_direction_cosine,0.6317710878077483
50,zero_lag_correlation,0.8499432671629323
50,best_lag_correlation,0.8499432671629323
