model,null,permutation,metric,value
static,independent_neuron_shift,112,position_correlation,0.13219716834726766
static,independent_neuron_shift,112,position_cosine,0.0510405382986208
static,independent_neuron_shift,112,normalized_position_rmse,1.0207099185078623
static,independent_neuron_shift,112,velocity_direction_cosine,0.010813846372590068
static,independent_neuron_shift,112,speed_profile_correlation,0.07793114860960697
static,independent_neuron_shift,112,path_length_similarity,0.2313214692791153
static,independent_neuron_shift,112,acceleration_direction_cosine,-0.010724311601973704
static,independent_neuron_shift,112,zero_lag_correlation,0.235397179857067
static,independent_neuron_shift,112,best_lag_correlation,0.24492591626567717
static,independent_neuron_shift,113,position_correlation,0.12157445584957847
static,independent_neuron_shift,113,position_cosine,0.011555657997581634
static,independent_neuron_shift,113,normalized_position_rmse,1.0228871813290743
static,independent_neuron_shift,113,velocity_direction_cosine,-0.010155990288150974
static,independent_neuron_shift,113,speed_profile_correlation,0.1974610781837532
static,independent_neuron_shift,113,path_length_similarity,0.2323173768306318
static,independent_neuron_shift,113,acceleration_direction_cosine,-0.024571727784829633
static,independent_neuron_shift,113,zero_lag_correlation,0.22882092739997761
static,independent_neuron_shift,113,best_lag_correlation,0.245060563033685
static,independent_neuron_shift,114,position_correlation,0.1336578714679258
static,independent_neuron_shift,114,position_cosine,0.03454564839470657
static,independent_neuron_shift,114,normalized_position_rmse,1.0189586951656044
static,independent_neuron_shift,114,velocity_direction_cosine,0.014565810563318023
static,independent_neuron_shift,114,speed_profile_correlation,0.06368155098298967
static,independent_neuron_shift,114,path_length_similarity,0.2284441137966212
static,independent_neuron_shift,114,acceleration_direction_cosine,0.009041390808559757
static,independent_neuron_shift,114,zero_lag_correlation,0.2366239229847184
static,independent_neuron_shift,114,best_lag_correlation,0.27016761126037386
static,independent_neuron_shift,115,position_correlation,0.07027850395149696
static,independent_neuron_shift,115,position_cosine,-0.008885958149057606
static,independent_neuron_shift,115,normalized_position_rmse,1.039964709716226
static,independent_neuron_shift,115,velocity_direction_cosine,-0.05667997187123309
static,independent_neuron_shift,115,speed_profile_correlation,0.15743796411360728
static,independent_neuron_shift,115,path_length_similarity,0.24100595846767392
static,independent_neuron_shift,115,acceleration_direction_cosine,-0.04195775818091177
static,independent_neuron_shift,115,zero_lag_correlation,0.19421391124894333
static,independent_neuron_shift,115,best_lag_correlation,0.2226980219344724
static,independent_neuron_shift,116,position_correlation,0.09238669743150857
static,independent_neuron_shift,116,position_cosine,-0.011572921157591846
static,independent_neuron_shift,116,normalized_position_rmse,1.0342399991937896
static,independent_neuron_shift,116,velocity_direction_cosine,0.005015677818882148
static,independent_neuron_shift,116,speed_profile_correlation,0.08587765976426688
static,independent_neuron_shift,116,path_length_similarity,0.2307768304040205
static,independent_neuron_shift,116,acceleration_direction_cosine,-0.055467486353116914
static,independent_neuron_shift,116,zero_lag_correlation,0.20837943845148277
static,independent_neuron_shift,116,best_lag_correlation,0.22009384978341123
static,independent_neuron_shift,117,position_correlation,0.11425807849551599
static,independent_neuron_shift,117,position_cosine,0.030757968391874807
static,independent_neuron_shift,117,normalized_position_rmse,1.0254303418506747
static,independent_neuron_shift,117,velocity_direction_cosine,-0.06981348363120046
static,independent_neuron_shift,117,speed_profile_correlation,0.1952637858278609
static,independent_neuron_shift,117,path_length_similarity,0.24310699222873786
static,independent_neuron_shift,117,acceleration_direction_cosine,-0.10563354595636305
static,independent_neuron_shift,117,zero_lag_correlation,0.2234138708575762
static,independent_neuron_shift,117,best_lag_correlation,0.2551170162300768
static,independent_neuron_shift,118,position_correlation,0.11908797260231016
static,independent_neuron_shift,118,position_cosine,0.037255929779373344
static,independent_neuron_shift,118,normalized_position_rmse,1.02377710484044
static,independent_neuron_shift,118,velocity_direction_cosine,-0.00789988238605815
static,independent_neuron_shift,118,speed_profile_correlation,-0.022178494458670383
static,independent_neuron_shift,118,path_length_similarity,0.23424279465176337
static,independent_neuron_shift,118,acceleration_direction_cosine,-0.013465142421742404
static,independent_neuron_shift,118,zero_lag_correlation,0.22721521853146007
static,independent_neuron_shift,118,best_lag_correlation,0.2448632810474432
static,independent_neuron_shift,119,position_correlation,0.08167498301277053
static,independent_neuron_shift,119,position_cosine,-0.00036373655561138207
static,independent_neuron_shift,119,normalized_position_rmse,1.0358662512642267
static,independent_neuron_shift,119,velocity_direction_cosine,-0.015636554688354804
static,independent_neuron_shift,119,speed_profile_correlation,0.10514160375113638
static,independent_neuron_shift,119,path_length_similarity,0.2190555299864627
static,independent_neuron_shift,119,acceleration_direction_cosine,0.026179771817076678
static,independent_neuron_shift,119,zero_lag_correlation,0.201957150496271
static,independent_neuron_shift,119,best_lag_correlation,0.22325528720135426
static,independent_neuron_shift,120,position_correlation,0.128382092881067
static,independent_neuron_shift,120,position_cosine,0.001065535058557946
static,independent_neuron_shift,120,normalized_position_rmse,1.0202806206681712
static,independent_neuron_shift,120,velocity_direction_cosine,0.043452640265354676
static,independent_neuron_shift,120,speed_profile_correlation,0.15912611993621792
static,independent_neuron_shift,120,path_length_similarity,0.23239348940028282
static,independent_neuron_shift,120,acceleration_direction_cosine,0.011062382877354683
static,independent_neuron_shift,120,zero_lag_correlation,0.23308647721411574
static,independent_neuron_shift,120,best_lag_correlation,0.24671077699870994
static,independent_neuron_shift,121,position_correlation,0.11439691181463886
static,independent_neuron_shift,121,position_cosine,-0.0023656004189590383
static,independent_neuron_shift,121,normalized_position_rmse,1.0261352638808858
static,independent_neuron_shift,121,velocity_direction_cosine,-0.0909814582457104
static,independent_neuron_shift,121,speed_profile_correlation,0.222367323643051
static,independent_neuron_shift,121,path_length_similarity,0.24259468051697536
static,independent_neuron_shift,121,acceleration_direction_cosine,-0.10672078777601242
static,independent_neuron_shift,121,zero_lag_correlation,0.2237242802817016
static,independent_neuron_shift,121,best_lag_correlation,0.24369149142178664
static,independent_neuron_shift,122,position_correlation,0.09508551774211618
static,independent_neuron_shift,122,position_cosine,0.0006925971812162573
static,independent_neuron_shift,122,normalized_position_rmse,1.032433165490384
static,independent_neuron_shift,122,velocity_direction_cosine,-0.03268553231641911
static,independent_neuron_shift,122,speed_profile_correlation,0.03922834932033436
static,independent_neuron_shift,122,path_length_similarity,0.22078715920198275
static,independent_neuron_shift,122,acceleration_direction_cosine,-0.08099979042556751
static,independent_neuron_shift,122,zero_lag_correlation,0.2106673802955672
static,independent_neuron_shift,122,best_lag_correlation,0.22367865493978342
static,independent_neuron_shift,123,position_correlation,0.1163722640982191
static,independent_neuron_shift,123,position_cosine,0.02530176210686428
static,independent_neuron_shift,123,normalized_position_rmse,1.0247075360932365
static,independent_neuron_shift,123,velocity_direction_cosine,-0.04007769432230405
static,independent_neuron_shift,123,speed_profile_correlation,0.14412583995185205
static,independent_neuron_shift,123,path_length_similarity,0.23040479243682904
static,independent_neuron_shift,123,acceleration_direction_cosine,-0.03746712195034038
static,independent_neuron_shift,123,zero_lag_correlation,0.22487174465720244
static,independent_neuron_shift,123,best_lag_correlation,0.2598253604500915
static,independent_neuron_shift,124,position_correlation,0.07986268520285164
static,independent_neuron_shift,124,position_cosine,-0.023194216143740655
static,independent_neuron_shift,124,normalized_position_rmse,1.0392904305471293
static,independent_neuron_shift,124,velocity_direction_cosine,-0.046233625318404005
static,independent_neuron_shift,124,speed_profile_correlation,0.1804661464435965
static,independent_neuron_shift,124,path_length_similarity,0.22846965478766346
static,independent_neuron_shift,124,acceleration_direction_cosine,-0.03671896333503376
static,independent_neuron_shift,124,zero_lag_correlation,0.1992379510903848
static,independent_neuron_shift,124,best_lag_correlation,0.22179304864181335
static,independent_neuron_shift,125,position_correlation,0.13222753004335147
static,independent_neuron_shift,125,position_cosine,0.002318960125327275
static,independent_neuron_shift,125,normalized_position_rmse,1.0198313139724522
static,independent_neuron_shift,125,velocity_direction_cosine,-0.0425497581463241
static,independent_neuron_shift,125,speed_profile_correlation,0.16208053018172014
static,independent_neuron_shift,125,path_length_similarity,0.236451194649863
static,independent_neuron_shift,125,acceleration_direction_cosine,-0.00671251195788401
static,independent_neuron_shift,125,zero_lag_correlation,0.23599694601171806
static,independent_neuron_shift,125,best_lag_correlation,0.2728413114802706
static,independent_neuron_shift,126,position_correlation,0.11983965938761228
static,independent_neuron_shift,126,position_cosine,0.011081841629510534
static,independent_neuron_shift,126,normalized_position_rmse,1.0249675812217829
static,independent_neuron_shift,126,velocity_direction_cosine,0.06808900896167126
static,independent_neuron_shift,126,speed_profile_correlation,0.14447795284323778
static,independent_neuron_shift,126,path_length_similarity,0.2422406990001287
static,independent_neuron_shift,126,acceleration_direction_cosine,0.08026442800819789
static,independent_neuron_shift,126,zero_lag_correlation,0.22676633058991427
static,independent_neuron_shift,126,best_lag_correlation,0.25484300209190186
static,independent_neuron_shift,127,position_correlation,0.08013112155089147
static,independent_neuron_shift,127,position_cosine,-0.010884073203184966
static,independent_neuron_shift,127,normalized_position_rmse,1.0380841659181885
static,independent_neuron_shift,127,velocity_direction_cosine,-0.05507827037123723
static,independent_neuron_shift,127,speed_profile_correlation,0.07217961207839918
static,independent_neuron_shift,127,path_length_similarity,0.23200414604579442
static,independent_neuron_shift,127,acceleration_direction_cosine,-0.0422098026945541
static,independent_neuron_shift,127,zero_lag_correlation,0.20029372863786427
static,independent_neuron_shift,127,best_lag_correlation,0.24616426403317712
static,independent_neuron_shift,128,position_correlation,0.127022975350635
static,independent_neuron_shift,128,position_cosine,0.0279951360408472
static,independent_neuron_shift,128,normalized_position_rmse,1.0214481531744843
static,independent_neuron_shift,128,velocity_direction_cosine,-0.001145202934340826
static,independent_neuron_shift,128,speed_profile_correlation,0.026838529575912255
static,independent_neuron_shift,128,path_length_similarity,0.24252982394578315
static,independent_neuron_shift,128,acceleration_direction_cosine,-0.010480294560107436
static,independent_neuron_shift,128,zero_lag_correlation,0.23259800327400387
static,independent_neuron_shift,128,best_lag_correlation,0.2508674593795205
static,independent_neuron_shift,129,position_correlation,0.1256230345582881
static,independent_neuron_shift,129,position_cosine,0.03930641092388173
static,independent_neuron_shift,129,normalized_position_rmse,1.022598244287584
static,independent_neuron_shift,129,velocity_direction_cosine,-0.011614595623271308
static,independent_neuron_shift,129,speed_profile_correlation,0.265129403234193
static,independent_neuron_shift,129,path_length_similarity,0.2327930155723746
static,independent_neuron_shift,129,acceleration_direction_cosine,-0.03246222081314885
static,independent_neuron_shift,129,zero_lag_correlation,0.23134838015218148
static,independent_neuron_shift,129,best_lag_correlation,0.25382623275550364
static,independent_neuron_shift,130,position_correlation,0.11363003835113977
static,independent_neuron_shift,130,position_cosine,0.03469695209003116
static,independent_neuron_shift,130,normalized_position_rmse,1.0256558390165642
static,independent_neuron_shift,130,velocity_direction_cosine,0.05446470968043538
static,independent_neuron_shift,130,speed_profile_correlation,0.006151037062445848
static,independent_neuron_shift,130,path_length_similarity,0.24306257059667707
static,independent_neuron_shift,130,acceleration_direction_cosine,0.020986025474149097
static,independent_neuron_shift,130,zero_lag_correlation,0.22309345000774722
static,independent_neuron_shift,130,best_lag_correlation,0.22699213004840993
static,independent_neuron_shift,131,position_correlation,0.13496192895209333
static,independent_neuron_shift,131,position_cosine,0.01249241086423911
static,independent_neuron_shift,131,normalized_position_rmse,1.0190542541053886
static,independent_neuron_shift,131,velocity_direction_cosine,-0.0716163222958581
static,independent_neuron_shift,131,speed_profile_correlation,-0.014159182866719956
static,independent_neuron_shift,131,path_length_similarity,0.23592412850467276
static,independent_neuron_shift,131,acceleration_direction_cosine,-0.07967430306959689
static,independent_neuron_shift,131,zero_lag_correlation,0.23748481534716304
static,independent_neuron_shift,131,best_lag_correlation,0.28377706450641493
static,independent_neuron_shift,132,position_correlation,0.11902585483215855
static,independent_neuron_shift,132,position_cosine,0.02197292533907211
static,independent_neuron_shift,132,normalized_position_rmse,1.0233864660681655
static,independent_neuron_shift,132,velocity_direction_cosine,-0.06251050662522412
static,independent_neuron_shift,132,speed_profile_correlation,0.10159842461084097
static,independent_neuron_shift,132,path_length_similarity,0.21930419853065028
static,independent_neuron_shift,132,acceleration_direction_cosine,-0.1042851949805026
static,independent_neuron_shift,132,zero_lag_correlation,0.22716006652800041
static,independent_neuron_shift,132,best_lag_correlation,0.2481373974856159
static,independent_neuron_shift,133,position_correlation,0.1459992747364055
static,independent_neuron_shift,133,position_cosine,0.01902865220288722
static,independent_neuron_shift,133,normalized_position_rmse,1.0148121762611473
static,independent_neuron_shift,133,velocity_direction_cosine,-0.003267961265673888
static,independent_neuron_shift,133,speed_profile_correlation,0.22082271079970675
static,independent_neuron_shift,133,path_length_similarity,0.23638618408501424
static,independent_neuron_shift,133,acceleration_direction_cosine,0.04487354654467472
static,independent_neuron_shift,133,zero_lag_correlation,0.24489199680565593
static,independent_neuron_shift,133,best_lag_correlation,0.2649836398316996
static,independent_neuron_shift,134,position_correlation,0.0761394811267648
static,independent_neuron_shift,134,position_cosine,-0.02587669780552762
static,independent_neuron_shift,134,normalized_position_rmse,1.0378031222709925
static,independent_neuron_shift,134,velocity_direction_cosine,-0.05782411967195032
static,independent_neuron_shift,134,speed_profile_correlation,0.2162929896147964
static,independent_neuron_shift,134,path_length_similarity,0.22163540043573493
static,independent_neuron_shift,134,acceleration_direction_cosine,-0.028965971476356774
static,independent_neuron_shift,134,zero_lag_correlation,0.19783679636238227
static,independent_neuron_shift,134,best_lag_correlation,0.22398377745264544
static,independent_neuron_shift,135,position_correlation,0.13330337063396178
static,independent_neuron_shift,135,position_cosine,0.040220200024352656
static,independent_neuron_shift,135,normalized_position_rmse,1.0199598022252268
static,independent_neuron_shift,135,velocity_direction_cosine,0.015749363534115136
static,independent_neuron_shift,135,speed_profile_correlation,0.17994877030104256
static,independent_neuron_shift,135,path_length_similarity,0.22548376812412677
static,independent_neuron_shift,135,acceleration_direction_cosine,-0.030332089920262255
static,independent_neuron_shift,135,zero_lag_correlation,0.2360019862857995
static,independent_neuron_shift,135,best_lag_correlation,0.25018093590190693
static,independent_neuron_shift,136,position_correlation,0.06909271740465422
static,independent_neuron_shift,136,position_cosine,-0.01090778099619007
static,independent_neuron_shift,136,normalized_position_rmse,1.0408894436599552
static,independent_neuron_shift,136,velocity_direction_cosine,0.024930007578398566
static,independent_neuron_shift,136,speed_profile_correlation,0.10937775612390548
static,independent_neuron_shift,136,path_length_similarity,0.23423605270134662
static,independent_neuron_shift,136,acceleration_direction_cosine,0.03585894162894993
static,independent_neuron_shift,136,zero_lag_correlation,0.19310759128425528
static,independent_neuron_shift,136,best_lag_correlation,0.20960326360244974
static,independent_neuron_shift,137,position_correlation,0.12033939448511188
static,independent_neuron_shift,137,position_cosine,0.020310292982097657
static,independent_neuron_shift,137,normalized_position_rmse,1.0234562339086715
static,independent_neuron_shift,137,velocity_direction_cosine,0.04115976621640796
static,independent_neuron_shift,137,speed_profile_correlation,0.159318665310833
static,independent_neuron_shift,137,path_length_similarity,0.22970354075829907
static,independent_neuron_shift,137,acceleration_direction_cosine,0.0031609313350267256
static,independent_neuron_shift,137,zero_lag_correlation,0.22758426069169407
static,independent_neuron_shift,137,best_lag_correlation,0.2378904796764443
static,independent_neuron_shift,138,position_correlation,0.1276251246359516
static,independent_neuron_shift,138,position_cosine,0.031365076295777256
static,independent_neuron_shift,138,normalized_position_rmse,1.0210009428030726
static,independent_neuron_shift,138,velocity_direction_cosine,-0.006336548732193852
static,independent_neuron_shift,138,speed_profile_correlation,0.06858455334398904
static,independent_neuron_shift,138,path_length_similarity,0.23662979767711312
static,independent_neuron_shift,138,acceleration_direction_cosine,0.04018269609264877
static,independent_neuron_shift,138,zero_lag_correlation,0.23225861682246973
static,independent_neuron_shift,138,best_lag_correlation,0.2614848250189065
static,independent_neuron_shift,139,position_correlation,0.11866824746008249
static,independent_neuron_shift,139,position_cosine,0.017332507880017847
static,independent_neuron_shift,139,normalized_position_rmse,1.0247461617033065
static,independent_neuron_shift,139,velocity_direction_cosine,-0.01288394484780464
static,independent_neuron_shift,139,speed_profile_correlation,-0.01767814897934798
static,independent_neuron_shift,139,path_length_similarity,0.2357281654758987
static,independent_neuron_shift,139,acceleration_direction_cosine,-0.0434051595143072
static,independent_neuron_shift,139,zero_lag_correlation,0.2268018120630642
static,independent_neuron_shift,139,best_lag_correlation,0.2489474374542091
static,independent_neuron_shift,140,position_correlation,0.13425715890219958
static,independent_neuron_shift,140,position_cosine,0.0630080022819452
static,independent_neuron_shift,140,normalized_position_rmse,1.0213814570437738
static,independent_neuron_shift,140,velocity_direction_cosine,-0.01238913180333706
static,independent_neuron_shift,140,speed_profile_correlation,0.0717248551665209
static,independent_neuron_shift,140,path_length_similarity,0.23633291298585196
static,independent_neuron_shift,140,acceleration_direction_cosine,-0.0007623382378437702
static,independent_neuron_shift,140,zero_lag_correlation,0.2366276143282244
static,independent_neuron_shift,140,best_lag_correlation,0.2698464423015617
static,independent_neuron_shift,141,position_correlation,0.11925368471122269
static,independent_neuron_shift,141,position_cosine,0.025494178250649754
static,independent_neuron_shift,141,normalized_position_rmse,1.023680207765202
static,independent_neuron_shift,141,velocity_direction_cosine,-0.03116585687080655
static,independent_neuron_shift,141,speed_profile_correlation,0.1869167801867311
static,independent_neuron_shift,141,path_length_similarity,0.2385591759542935
static,independent_neuron_shift,141,acceleration_direction_cosine,0.008222243454713863
static,independent_neuron_shift,141,zero_lag_correlation,0.22712994836068068
static,independent_neuron_shift,141,best_lag_correlation,0.2556602647527042
static,independent_neuron_shift,142,position_correlation,0.15284366758948503
static,independent_neuron_shift,142,position_cosine,0.04830542494820455
static,independent_neuron_shift,142,normalized_position_rmse,1.0124169603846835
static,independent_neuron_shift,142,velocity_direction_cosine,-0.006130323279097545
static,independent_neuron_shift,142,speed_profile_correlation,0.05356634107713675
static,independent_neuron_shift,142,path_length_similarity,0.2446081805112989
static,independent_neuron_shift,142,acceleration_direction_cosine,-0.02190574346353507
static,independent_neuron_shift,142,zero_lag_correlation,0.2493365277767476
static,independent_neuron_shift,142,best_lag_correlation,0.2627222388544808
static,independent_neuron_shift,143,position_correlation,0.09463461877775936
static,independent_neuron_shift,143,position_cosine,0.012204555747593304
static,independent_neuron_shift,143,normalized_position_rmse,1.0325552781645273
static,independent_neuron_shift,143,velocity_direction_cosine,-0.09104576320724121
static,independent_neuron_shift,143,speed_profile_correlation,0.2012245115168769
static,independent_neuron_shift,143,path_length_similarity,0.22904142396522026
static,independent_neuron_shift,143,acceleration_direction_cosine,-0.10120592877034419
static,independent_neuron_shift,143,zero_lag_correlation,0.2103011527559288
static,independent_neuron_shift,143,best_lag_correlation,0.2627788143757601
static,independent_neuron_shift,144,position_correlation,0.1363711221744224
static,independent_neuron_shift,144,position_cosine,0.019758998592152167
static,independent_neuron_shift,144,normalized_position_rmse,1.0181264923818727
static,independent_neuron_shift,144,velocity_direction_cosine,0.0408135966906114
static,independent_neuron_shift,144,speed_profile_correlation,0.1967543548762213
static,independent_neuron_shift,144,path_length_similarity,0.22924615987083793
static,independent_neuron_shift,144,acceleration_direction_cosine,0.017139410358002448
static,independent_neuron_shift,144,zero_lag_correlation,0.23864376168494364
static,independent_neuron_shift,144,best_lag_correlation,0.24667356079879188
static,independent_neuron_shift,145,position_correlation,0.1076087163813221
static,independent_neuron_shift,145,position_cosine,0.007172765597189631
static,independent_neuron_shift,145,normalized_position_rmse,1.0272168479527275
static,independent_neuron_shift,145,velocity_direction_cosine,-0.027946973220212383
static,independent_neuron_shift,145,speed_profile_correlation,0.20405434229718178
static,independent_neuron_shift,145,path_length_similarity,0.2244168469071229
static,independent_neuron_shift,145,acceleration_direction_cosine,0.003392388194231973
static,independent_neuron_shift,145,zero_lag_correlation,0.21958740204861807
static,independent_neuron_shift,145,best_lag_correlation,0.23530593414910417
static,independent_neuron_shift,146,position_correlation,0.13598128275993482
static,independent_neuron_shift,146,position_cosine,0.011836757608502547
static,independent_neuron_shift,146,normalized_position_rmse,1.0171637347453641
static,independent_neuron_shift,146,velocity_direction_cosine,0.017938939443128205
static,independent_neuron_shift,146,speed_profile_correlation,0.08155431814989737
static,independent_neuron_shift,146,path_length_similarity,0.2282477326396478
static,independent_neuron_shift,146,acceleration_direction_cosine,-0.008218918225071169
static,independent_neuron_shift,146,zero_lag_correlation,0.23820390961089227
static,independent_neuron_shift,146,best_lag_correlation,0.24472872288348183
static,independent_neuron_shift,147,position_correlation,0.1396245576213869
static,independent_neuron_shift,147,position_cosine,0.0469062676451205
static,independent_neuron_shift,147,normalized_position_rmse,1.017494163949418
static,independent_neuron_shift,147,velocity_direction_cosine,-0.01803401176725986
static,independent_neuron_shift,147,speed_profile_correlation,0.06999838763635216
static,independent_neuron_shift,147,path_length_similarity,0.2510199214860072
static,independent_neuron_shift,147,acceleration_direction_cosine,-0.016968432728201064
static,independent_neuron_shift,147,zero_lag_correlation,0.24030781744004248
static,independent_neuron_shift,147,best_lag_correlation,0.2504532515345908
static,independent_neuron_shift,148,position_correlation,0.09456469256208838
static,independent_neuron_shift,148,position_cosine,0.002799120590666765
static,independent_neuron_shift,148,normalized_position_rmse,1.0324059381390076
static,independent_neuron_shift,148,velocity_direction_cosine,-0.014039158235710338
static,independent_neuron_shift,148,speed_profile_correlation,0.06678529935992224
static,independent_neuron_shift,148,path_length_similarity,0.23534937056990315
static,independent_neuron_shift,148,acceleration_direction_cosine,0.02477967066929938
static,independent_neuron_shift,148,zero_lag_correlation,0.21049218839249093
static,independent_neuron_shift,148,best_lag_correlation,0.23870848119580218
static,independent_neuron_shift,149,position_correlation,0.1314651792735204
static,independent_neuron_shift,149,position_cosine,0.031170087244808846
static,independent_neuron_shift,149,normalized_position_rmse,1.020441736930057
static,independent_neuron_shift,149,velocity_direction_cosine,-0.020229201326519407
static,independent_neuron_shift,149,speed_profile_correlation,-0.006008142016471536
static,independent_neuron_shift,149,path_length_similarity,0.2292073148750338
static,independent_neuron_shift,149,acceleration_direction_cosine,-0.006569392543168938
static,independent_neuron_shift,149,zero_lag_correlation,0.23462192456452702
static,independent_neuron_shift,149,best_lag_correlation,0.25703351799316027
static,independent_neuron_shift,150,position_correlation,0.13302354469285235
static,independent_neuron_shift,150,position_cosine,0.04385519428248835
static,independent_neuron_shift,150,normalized_position_rmse,1.0192115062600704
static,independent_neuron_shift,150,velocity_direction_cosine,-0.05889418933779842
static,independent_neuron_shift,150,speed_profile_correlation,0.034955549478288155
static,independent_neuron_shift,150,path_length_similarity,0.23728790113031714
static,independent_neuron_shift,150,acceleration_direction_cosine,-0.049033417540521124
static,independent_neuron_shift,150,zero_lag_correlation,0.23630399973226748
static,independent_neuron_shift,150,best_lag_correlation,0.26676023154504036
static,independent_neuron_shift,151,position_correlation,0.07663402852693364
static,independent_neuron_shift,151,position_cosine,-0.00014774859233749756
static,independent_neuron_shift,151,normalized_position_rmse,1.0386994030926655
static,independent_neuron_shift,151,velocity_direction_cosine,-0.07170283320853872
static,independent_neuron_shift,151,speed_profile_correlation,0.06888309538885569
static,independent_neuron_shift,151,path_length_similarity,0.23189094754072637
static,independent_neuron_shift,151,acceleration_direction_cosine,-0.09733631157240637
static,independent_neuron_shift,151,zero_lag_correlation,0.19792551674635836
static,independent_neuron_shift,151,best_lag_correlation,0.22305147361705446
static,independent_neuron_shift,152,position_correlation,0.1235950207837853
static,independent_neuron_shift,152,position_cosine,0.015779212831205452
static,independent_neuron_shift,152,normalized_position_rmse,1.0226399634404264
static,independent_neuron_shift,152,velocity_direction_cosine,0.005764009708376405
static,independent_neuron_shift,152,speed_profile_correlation,0.15768886825596787
static,independent_neuron_shift,152,path_length_similarity,0.22970130619157733
static,independent_neuron_shift,152,acceleration_direction_cosine,-0.018456770856647816
static,independent_neuron_shift,152,zero_lag_correlation,0.22974101333973648
static,independent_neuron_shift,152,best_lag_correlation,0.24751810318549589
static,independent_neuron_shift,153,position_correlation,0.11570521598146966
static,independent_neuron_shift,153,position_cosine,0.01615028264801239
static,independent_neuron_shift,153,normalized_position_rmse,1.0252215980595936
static,independent_neuron_shift,153,velocity_direction_cosine,-0.013932792134566182
static,independent_neuron_shift,153,speed_profile_correlation,0.15147086786203048
static,independent_neuron_shift,153,path_length_similarity,0.23495842111713475
static,independent_neuron_shift,153,acceleration_direction_cosine,-0.012774348003234477
static,independent_neuron_shift,153,zero_lag_correlation,0.22472586927102658
static,independent_neuron_shift,153,best_lag_correlation,0.2597115258799003
static,independent_neuron_shift,154,position_correlation,0.1158585117826312
static,independent_neuron_shift,154,position_cosine,0.038922519279544036
static,independent_neuron_shift,154,normalized_position_rmse,1.0247351631537795
static,independent_neuron_shift,154,velocity_direction_cosine,-0.026429900720527238
static,independent_neuron_shift,154,speed_profile_correlation,0.0731313667164319
static,independent_neuron_shift,154,path_length_similarity,0.23899747924538858
static,independent_neuron_shift,154,acceleration_direction_cosine,-0.0023327173046407655
static,independent_neuron_shift,154,zero_lag_correlation,0.2246131438556894
static,independent_neuron_shift,154,best_lag_correlation,0.23993687649571707
static,independent_neuron_shift,155,position_correlation,0.08722555438856353
static,independent_neuron_shift,155,position_cosine,-0.008536821224280214
static,independent_neuron_shift,155,normalized_position_rmse,1.0364607309539515
static,independent_neuron_shift,155,velocity_direction_cosine,0.04085158597364412
static,independent_neuron_shift,155,speed_profile_correlation,0.07218605190564549
static,independent_neuron_shift,155,path_length_similarity,0.23834146495128503
static,independent_neuron_shift,155,acceleration_direction_cosine,0.01972644259986785
static,independent_neuron_shift,155,zero_lag_correlation,0.20523804622293995
static,independent_neuron_shift,155,best_lag_correlation,0.21703688152432538
static,independent_neuron_shift,156,position_correlation,0.10313473835322132
static,independent_neuron_shift,156,position_cosine,0.011543788602993236
static,independent_neuron_shift,156,normalized_position_rmse,1.029923231701209
static,independent_neuron_shift,156,velocity_direction_cosine,-0.10156270362323631
static,independent_neuron_shift,156,speed_profile_correlation,0.17417040093858152
static,independent_neuron_shift,156,path_length_similarity,0.23875262974211242
static,independent_neuron_shift,156,acceleration_direction_cosine,-0.14197430824167998
static,independent_neuron_shift,156,zero_lag_correlation,0.21596656967049332
static,independent_neuron_shift,156,best_lag_correlation,0.256907720726639
static,independent_neuron_shift,157,position_correlation,0.10063808564924279
static,independent_neuron_shift,157,position_cosine,-0.001764871570553235
static,independent_neuron_shift,157,normalized_position_rmse,1.0294744967098386
static,independent_neuron_shift,157,velocity_direction_cosine,-0.07288878251975399
static,independent_neuron_shift,157,speed_profile_correlation,0.04872245501499027
static,independent_neuron_shift,157,path_length_similarity,0.2200158749008536
static,independent_neuron_shift,157,acceleration_direction_cosine,-0.0704153442945055
static,independent_neuron_shift,157,zero_lag_correlation,0.21476505763693748
static,independent_neuron_shift,157,best_lag_correlation,0.23939891132393265
static,independent_neuron_shift,158,position_correlation,0.14487028507480482
static,independent_neuron_shift,158,position_cosine,0.04511919502056488
static,independent_neuron_shift,158,normalized_position_rmse,1.0146664969626116
static,independent_neuron_shift,158,velocity_direction_cosine,0.020835576772424303
static,independent_neuron_shift,158,speed_profile_correlation,0.054875633260965215
static,independent_neuron_shift,158,path_length_similarity,0.2368274816956795
static,independent_neuron_shift,158,acceleration_direction_cosine,-0.00596548775989611
static,independent_neuron_shift,158,zero_lag_correlation,0.24403876958758025
static,independent_neuron_shift,158,best_lag_correlation,0.25696333340870187
static,independent_neuron_shift,159,position_correlation,0.14261716712372002
static,independent_neuron_shift,159,position_cosine,0.046187559768328036
static,independent_neuron_shift,159,normalized_position_rmse,1.0148861650888545
static,independent_neuron_shift,159,velocity_direction_cosine,-0.011934016979739993
static,independent_neuron_shift,159,speed_profile_correlation,0.1012364672985545
static,independent_neuron_shift,159,path_length_similarity,0.23011953070574057
static,independent_neuron_shift,159,acceleration_direction_cosine,-0.044017190134604305
static,independent_neuron_shift,159,zero_lag_correlation,0.2428189677515452
static,independent_neuron_shift,159,best_lag_correlation,0.2824861042147587
static,independent_neuron_shift,160,position_correlation,0.11507613356848703
